년도,월,지역,차종,용도,전기차 등록수,전기차 순증가량,연료소비효율,1회충전주행거리,배터리충전용량,완속충전기_신규설치,급속충전기_신규설치,전체충전기_신규설치,완속충전기_누적대수,급속충전기_누적대수,전체충전기_누적대수,차량전체_등록수,차량전체_순증가량,수소차_등록수,수소차_순증가량,하이브리드차_등록수,하이브리드차_순증,휘발유차_등록수,휘발유차_순증가량,경유차_등록수,경유차_순증가량,평균기온(°C),평균최고기온(°C),평균최저기온(°C),월합강수량(00~24h만)(mm),미세먼지2.5 수치,미세먼지10 수치,cpi,실업률,평균기준금리,경상소득,보조금,민간공고대수,출고대수,출고잔여대수,휘발유가격,디젤가격
2020,3,경남,화물,사업용,5,4,2.725,149.25,202.5,738.0,162.0,900.0,1519.0,326.0,1845.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.214285714285714,15.592857142857143,3.0785714285714287,42.44285714285714,16.0,31.0,99.96,4.0,1.0080645161290325,5346,2466.6666666666665,874.0,914.0,19.0,1449.75,1262.1
2020,3,경북,승용,계,4308,207,4.771548861480076,405.90180265654647,229.9162713472486,557.0,263.0,820.0,1035.0,495.0,1530.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,1442.7272727272727,1613.0,1141.0,398.0,1454.05,1264.19
2020,3,경북,승용,비사업용,4223,204,4.771548861480076,405.90180265654647,229.9162713472486,557.0,263.0,820.0,1035.0,495.0,1530.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,1442.7272727272727,1613.0,1141.0,398.0,1454.05,1264.19
2020,3,경북,승용,사업용,85,3,4.771548861480076,405.90180265654647,229.9162713472486,557.0,263.0,820.0,1035.0,495.0,1530.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,1442.7272727272727,1613.0,1141.0,398.0,1454.05,1264.19
2020,3,경북,화물,계,125,71,2.725,149.25,202.5,557.0,263.0,820.0,1035.0,495.0,1530.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,2422.7272727272725,1408.0,1345.0,111.0,1454.05,1264.19
2020,3,경북,화물,비사업용,120,69,2.725,149.25,202.5,557.0,263.0,820.0,1035.0,495.0,1530.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,2422.7272727272725,1408.0,1345.0,111.0,1454.05,1264.19
2020,3,경북,화물,사업용,5,2,2.725,149.25,202.5,557.0,263.0,820.0,1035.0,495.0,1530.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.899999999999999,14.4,1.5785714285714287,22.5,18.0,36.0,100.2,4.2,1.0080645161290325,4924,2422.7272727272725,1408.0,1345.0,111.0,1454.05,1264.19
2020,3,광주,승용,계,2562,121,4.771548861480076,405.90180265654647,229.9162713472486,341.0,56.0,397.0,731.0,122.0,853.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,1400.0,503.0,507.0,0.0,1461.46,1269.8
2020,3,광주,승용,비사업용,2468,125,4.771548861480076,405.90180265654647,229.9162713472486,341.0,56.0,397.0,731.0,122.0,853.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,1400.0,503.0,507.0,0.0,1461.46,1269.8
2020,3,광주,승용,사업용,94,-4,4.771548861480076,405.90180265654647,229.9162713472486,341.0,56.0,397.0,731.0,122.0,853.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,1400.0,503.0,507.0,0.0,1461.46,1269.8
2020,3,광주,화물,계,87,50,2.725,149.25,202.5,341.0,56.0,397.0,731.0,122.0,853.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,2400.0,180.0,179.0,1.0,1461.46,1269.8
2020,3,광주,화물,비사업용,65,36,2.725,149.25,202.5,341.0,56.0,397.0,731.0,122.0,853.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,2400.0,180.0,179.0,1.0,1461.46,1269.8
2020,3,광주,화물,사업용,22,14,2.725,149.25,202.5,341.0,56.0,397.0,731.0,122.0,853.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.0,15.2,3.8,43.5,18.0,35.0,99.97,3.7,1.0080645161290325,6079,2400.0,180.0,179.0,1.0,1461.46,1269.8
2020,3,대구,승용,계,10954,193,4.771548861480076,405.90180265654647,229.9162713472486,402.0,144.0,546.0,908.0,249.0,1157.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,1320.0,909.0,935.0,0.0,1423.36,1236.18
2020,3,대구,승용,비사업용,8876,131,4.771548861480076,405.90180265654647,229.9162713472486,402.0,144.0,546.0,908.0,249.0,1157.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,1320.0,909.0,935.0,0.0,1423.36,1236.18
2020,3,대구,승용,사업용,2078,62,4.771548861480076,405.90180265654647,229.9162713472486,402.0,144.0,546.0,908.0,249.0,1157.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,1320.0,909.0,935.0,0.0,1423.36,1236.18
2020,3,대구,화물,계,677,173,2.725,149.25,202.5,402.0,144.0,546.0,908.0,249.0,1157.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,2700.0,729.0,729.0,0.0,1423.36,1236.18
2020,3,대구,화물,비사업용,654,163,2.725,149.25,202.5,402.0,144.0,546.0,908.0,249.0,1157.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,2700.0,729.0,729.0,0.0,1423.36,1236.18
2020,3,대구,화물,사업용,23,10,2.725,149.25,202.5,402.0,144.0,546.0,908.0,249.0,1157.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.5,15.8,3.6,24.5,20.0,38.0,99.95,3.9,1.0080645161290325,5324,2700.0,729.0,729.0,0.0,1423.36,1236.18
2020,3,대전,승용,계,2769,189,4.771548861480076,405.90180265654647,229.9162713472486,222.0,51.0,273.0,595.0,128.0,723.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,1520.0,1227.0,1291.0,0.0,1427.18,1241.51
2020,3,대전,승용,비사업용,2506,179,4.771548861480076,405.90180265654647,229.9162713472486,222.0,51.0,273.0,595.0,128.0,723.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,1520.0,1227.0,1291.0,0.0,1427.18,1241.51
2020,3,대전,승용,사업용,263,10,4.771548861480076,405.90180265654647,229.9162713472486,222.0,51.0,273.0,595.0,128.0,723.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,1520.0,1227.0,1291.0,0.0,1427.18,1241.51
2020,3,대전,화물,계,88,51,2.725,149.25,202.5,222.0,51.0,273.0,595.0,128.0,723.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,2600.0,666.0,665.0,1.0,1427.18,1241.51
2020,3,대전,화물,비사업용,77,43,2.725,149.25,202.5,222.0,51.0,273.0,595.0,128.0,723.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,2600.0,666.0,665.0,1.0,1427.18,1241.51
2020,3,대전,화물,사업용,11,8,2.725,149.25,202.5,222.0,51.0,273.0,595.0,128.0,723.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.5,15.0,2.3,24.4,20.0,40.0,99.91,5.1,1.0080645161290325,5765,2600.0,666.0,665.0,1.0,1427.18,1241.51
2020,3,부산,승용,계,3374,231,4.771548861480076,405.90180265654647,229.9162713472486,448.0,48.0,496.0,1294.0,110.0,1404.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,1320.0,830.0,883.0,0.0,1441.52,1253.96
2020,3,부산,승용,비사업용,2667,200,4.771548861480076,405.90180265654647,229.9162713472486,448.0,48.0,496.0,1294.0,110.0,1404.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,1320.0,830.0,883.0,0.0,1441.52,1253.96
2020,3,부산,승용,사업용,707,31,4.771548861480076,405.90180265654647,229.9162713472486,448.0,48.0,496.0,1294.0,110.0,1404.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,1320.0,830.0,883.0,0.0,1441.52,1253.96
2020,3,부산,화물,계,124,123,2.725,149.25,202.5,448.0,48.0,496.0,1294.0,110.0,1404.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,2300.0,731.0,759.0,0.0,1441.52,1253.96
2020,3,부산,화물,비사업용,105,104,2.725,149.25,202.5,448.0,48.0,496.0,1294.0,110.0,1404.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,2300.0,731.0,759.0,0.0,1441.52,1253.96
2020,3,부산,화물,사업용,19,19,2.725,149.25,202.5,448.0,48.0,496.0,1294.0,110.0,1404.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,10.4,15.0,6.4,58.8,16.0,33.0,99.91,4.1,1.0080645161290325,5444,2300.0,731.0,759.0,0.0,1441.52,1253.96
2020,3,서울,승용,계,15800,473,4.771548861480076,405.90180265654647,229.9162713472486,1606.0,260.0,1866.0,2622.0,455.0,3077.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,1270.0,5132.0,5551.0,0.0,1555.96,1382.16
2020,3,서울,승용,비사업용,9251,385,4.771548861480076,405.90180265654647,229.9162713472486,1606.0,260.0,1866.0,2622.0,455.0,3077.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,1270.0,5132.0,5551.0,0.0,1555.96,1382.16
2020,3,서울,승용,사업용,6549,88,4.771548861480076,405.90180265654647,229.9162713472486,1606.0,260.0,1866.0,2622.0,455.0,3077.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,1270.0,5132.0,5551.0,0.0,1555.96,1382.16
2020,3,서울,화물,계,1233,258,2.725,149.25,202.5,1606.0,260.0,1866.0,2622.0,455.0,3077.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,2700.0,1271.0,1288.0,0.0,1555.96,1382.16
2020,3,서울,화물,비사업용,1088,189,2.725,149.25,202.5,1606.0,260.0,1866.0,2622.0,455.0,3077.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,2700.0,1271.0,1288.0,0.0,1555.96,1382.16
2020,3,서울,화물,사업용,145,69,2.725,149.25,202.5,1606.0,260.0,1866.0,2622.0,455.0,3077.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.7,13.3,2.6,16.3,25.0,45.0,99.83,4.5,1.0080645161290325,6616,2700.0,1271.0,1288.0,0.0,1555.96,1382.16
2020,3,세종,승용,계,1009,84,4.771548861480076,405.90180265654647,229.9162713472486,101.0,15.0,116.0,193.0,40.0,233.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,1220.0,100.0,100.0,0.0,1460.35,1278.36
2020,3,세종,승용,비사업용,1007,84,4.771548861480076,405.90180265654647,229.9162713472486,101.0,15.0,116.0,193.0,40.0,233.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,1220.0,100.0,100.0,0.0,1460.35,1278.36
2020,3,세종,승용,사업용,2,0,4.771548861480076,405.90180265654647,229.9162713472486,101.0,15.0,116.0,193.0,40.0,233.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,1220.0,100.0,100.0,0.0,1460.35,1278.36
2020,3,세종,화물,계,0,0,2.725,149.25,202.5,101.0,15.0,116.0,193.0,40.0,233.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,0.0,,,,1460.35,1278.36
2020,3,세종,화물,비사업용,0,0,2.725,149.25,202.5,101.0,15.0,116.0,193.0,40.0,233.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,0.0,,,,1460.35,1278.36
2020,3,세종,화물,사업용,0,0,2.725,149.25,202.5,101.0,15.0,116.0,193.0,40.0,233.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.8,14.3,1.7,22.6,23.0,47.0,100.02,3.0,1.0080645161290325,7457,0.0,,,,1460.35,1278.36
2020,3,울산,승용,계,1547,109,4.771548861480076,405.90180265654647,229.9162713472486,209.0,57.0,266.0,404.0,132.0,536.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,1420.0,641.0,647.0,0.0,1457.57,1270.36
2020,3,울산,승용,비사업용,1269,48,4.771548861480076,405.90180265654647,229.9162713472486,209.0,57.0,266.0,404.0,132.0,536.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,1420.0,641.0,647.0,0.0,1457.57,1270.36
2020,3,울산,승용,사업용,278,61,4.771548861480076,405.90180265654647,229.9162713472486,209.0,57.0,266.0,404.0,132.0,536.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,1420.0,641.0,647.0,0.0,1457.57,1270.36
2020,3,울산,화물,계,103,77,2.725,149.25,202.5,209.0,57.0,266.0,404.0,132.0,536.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,2400.0,163.0,170.0,0.0,1457.57,1270.36
2020,3,울산,화물,비사업용,98,72,2.725,149.25,202.5,209.0,57.0,266.0,404.0,132.0,536.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,2400.0,163.0,170.0,0.0,1457.57,1270.36
2020,3,울산,화물,사업용,5,5,2.725,149.25,202.5,209.0,57.0,266.0,404.0,132.0,536.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,9.6,14.9,4.6,41.6,17.0,34.0,100.06,5.0,1.0080645161290325,6524,2400.0,163.0,170.0,0.0,1457.57,1270.36
2020,3,인천,승용,계,3057,371,4.771548861480076,405.90180265654647,229.9162713472486,410.0,88.0,498.0,670.0,189.0,859.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,1400.0,1759.0,1888.0,0.0,1450.81,1263.1
2020,3,인천,승용,비사업용,2747,202,4.771548861480076,405.90180265654647,229.9162713472486,410.0,88.0,498.0,670.0,189.0,859.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,1400.0,1759.0,1888.0,0.0,1450.81,1263.1
2020,3,인천,승용,사업용,310,169,4.771548861480076,405.90180265654647,229.9162713472486,410.0,88.0,498.0,670.0,189.0,859.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,1400.0,1759.0,1888.0,0.0,1450.81,1263.1
2020,3,인천,화물,계,187,108,2.725,149.25,202.5,410.0,88.0,498.0,670.0,189.0,859.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,2400.0,368.0,369.0,0.0,1450.81,1263.1
2020,3,인천,화물,비사업용,129,70,2.725,149.25,202.5,410.0,88.0,498.0,670.0,189.0,859.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,2400.0,368.0,369.0,0.0,1450.81,1263.1
2020,3,인천,화물,사업용,58,38,2.725,149.25,202.5,410.0,88.0,498.0,670.0,189.0,859.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,6.533333333333334,10.733333333333334,2.333333333333333,8.1,21.0,41.0,99.89,4.6,1.0080645161290325,6110,2400.0,368.0,369.0,0.0,1450.81,1263.1
2020,3,전국,승용,계,95290,5105,4.771548861480076,405.90180265654647,229.9162713472486,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,1487.371794871795,,,,1765.62,1280.77
2020,3,전국,승용,비사업용,81139,4660,4.771548861480076,405.90180265654647,229.9162713472486,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,1487.371794871795,,,,1765.62,1280.77
2020,3,전국,승용,사업용,14151,445,4.771548861480076,405.90180265654647,229.9162713472486,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,1487.371794871795,,,,1765.62,1280.77
2020,3,전국,화물,계,4029,1534,2.725,149.25,202.5,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,2607.3026315789475,,,,1765.62,1280.77
2020,3,전국,화물,비사업용,3617,1301,2.725,149.25,202.5,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,2607.3026315789475,,,,1765.62,1280.77
2020,3,전국,화물,사업용,412,233,2.725,149.25,202.5,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.260026933850463,14.17255117431588,2.6187524240465416,33.264028226675286,21.0,40.0,99.94,4.2,1.0080645161290325,5966,2607.3026315789475,,,,1765.62,1280.77
2020,3,전남,승용,계,3802,468,4.771548861480076,405.90180265654647,229.9162713472486,526.0,184.0,710.0,857.0,358.0,1215.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,1616.5,1422.0,1357.0,82.0,1484.39,1301.96
2020,3,전남,승용,비사업용,3735,470,4.771548861480076,405.90180265654647,229.9162713472486,526.0,184.0,710.0,857.0,358.0,1215.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,1616.5,1422.0,1357.0,82.0,1484.39,1301.96
2020,3,전남,승용,사업용,67,-2,4.771548861480076,405.90180265654647,229.9162713472486,526.0,184.0,710.0,857.0,358.0,1215.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,1616.5,1422.0,1357.0,82.0,1484.39,1301.96
2020,3,전남,화물,계,82,79,2.725,149.25,202.5,526.0,184.0,710.0,857.0,358.0,1215.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,2516.6666666666665,447.0,422.0,26.0,1484.39,1301.96
2020,3,전남,화물,비사업용,80,77,2.725,149.25,202.5,526.0,184.0,710.0,857.0,358.0,1215.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,2516.6666666666665,447.0,422.0,26.0,1484.39,1301.96
2020,3,전남,화물,사업용,2,2,2.725,149.25,202.5,526.0,184.0,710.0,857.0,358.0,1215.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,8.323076923076924,13.953846153846154,2.8230769230769237,40.41538461538461,15.0,31.0,100.12,3.1,1.0080645161290325,5330,2516.6666666666665,447.0,422.0,26.0,1484.39,1301.96
2020,3,전북,승용,계,2131,263,4.771548861480076,405.90180265654647,229.9162713472486,463.0,230.0,693.0,713.0,336.0,1049.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,1720.0,882.0,906.0,7.0,1453.52,1260.65
2020,3,전북,승용,비사업용,2126,262,4.771548861480076,405.90180265654647,229.9162713472486,463.0,230.0,693.0,713.0,336.0,1049.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,1720.0,882.0,906.0,7.0,1453.52,1260.65
2020,3,전북,승용,사업용,5,1,4.771548861480076,405.90180265654647,229.9162713472486,463.0,230.0,693.0,713.0,336.0,1049.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,1720.0,882.0,906.0,7.0,1453.52,1260.65
2020,3,전북,화물,계,133,87,2.725,149.25,202.5,463.0,230.0,693.0,713.0,336.0,1049.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,2757.1428571428573,422.0,433.0,33.0,1453.52,1260.65
2020,3,전북,화물,비사업용,128,83,2.725,149.25,202.5,463.0,230.0,693.0,713.0,336.0,1049.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,2757.1428571428573,422.0,433.0,33.0,1453.52,1260.65
2020,3,전북,화물,사업용,5,4,2.725,149.25,202.5,463.0,230.0,693.0,713.0,336.0,1049.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,7.27,13.82,1.15,35.61,22.0,41.0,100.04,2.8,1.0080645161290325,5374,2757.1428571428573,422.0,433.0,33.0,1453.52,1260.65
2020,3,제주,승용,계,18130,-3,4.771548861480076,405.90180265654647,229.9162713472486,575.0,246.0,821.0,1147.0,439.0,1586.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,1320.0,1600.0,1639.0,0.0,1513.06,1331.48
2020,3,제주,승용,비사업용,15000,77,4.771548861480076,405.90180265654647,229.9162713472486,575.0,246.0,821.0,1147.0,439.0,1586.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,1320.0,1600.0,1639.0,0.0,1513.06,1331.48
2020,3,제주,승용,사업용,3130,-80,4.771548861480076,405.90180265654647,229.9162713472486,575.0,246.0,821.0,1147.0,439.0,1586.0,77178728,227408,24440,2268,2110132,38596,44115308,172608,23271080,-7324,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,1320.0,1600.0,1639.0,0.0,1513.06,1331.48
2020,3,제주,화물,계,544,112,2.725,149.25,202.5,575.0,246.0,821.0,1147.0,439.0,1586.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,2500.0,2000.0,2008.0,0.0,1513.06,1331.48
2020,3,제주,화물,비사업용,520,104,2.725,149.25,202.5,575.0,246.0,821.0,1147.0,439.0,1586.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,2500.0,2000.0,2008.0,0.0,1513.06,1331.48
2020,3,제주,화물,사업용,24,8,2.725,149.25,202.5,575.0,246.0,821.0,1147.0,439.0,1586.0,14399476,-3240,0,0,0,0,57436,1324,13438244,-14088,11.325,14.8,7.75,96.425,15.0,35.0,99.87,2.7,1.0080645161290325,5571,2500.0,2000.0,2008.0,0.0,1513.06,1331.48
