year,month,sido,cumulative_count,monthly_increment
2024,10,전국,351587.8333333334,8557.083333333372
2024,11,전국,360144.9166666667,8557.083333333314
2024,12,전국,368702.0,8557.083333333314
2020,1,전남,1341.0833333333333,59.08333333333326
2020,2,전남,1400.1666666666667,59.083333333333485
2020,3,전남,1459.25,59.08333333333326
2020,4,전남,1518.3333333333333,59.08333333333326
2020,5,전남,1577.4166666666667,59.083333333333485
2020,6,전남,1636.5,59.08333333333326
2020,7,전남,1695.5833333333335,59.083333333333485
2020,8,전남,1754.6666666666667,59.08333333333326
2020,9,전남,1813.75,59.08333333333326
2020,10,전남,1872.8333333333335,59.083333333333485
2020,11,전남,1931.9166666666667,59.08333333333326
2020,12,전남,1991.0,59.08333333333326
2021,1,전남,2055.6666666666665,64.66666666666652
2021,2,전남,2120.3333333333335,64.66666666666697
2021,3,전남,2185.0,64.66666666666652
2021,4,전남,2249.6666666666665,64.66666666666652
2021,5,전남,2314.3333333333335,64.66666666666697
2021,6,전남,2379.0,64.66666666666652
2021,7,전남,2443.6666666666665,64.66666666666652
2021,8,전남,2508.3333333333335,64.66666666666697
2021,9,전남,2573.0,64.66666666666652
2021,10,전남,2637.666666666667,64.66666666666697
2021,11,전남,2702.3333333333335,64.66666666666652
2021,12,전남,2767.0,64.66666666666652
2022,1,전남,2966.5833333333335,199.58333333333348
2022,2,전남,3166.1666666666665,199.58333333333303
2022,3,전남,3365.75,199.58333333333348
2022,4,전남,3565.3333333333335,199.58333333333348
2022,5,전남,3764.916666666667,199.58333333333348
2022,6,전남,3964.5,199.58333333333303
2022,7,전남,4164.083333333334,199.58333333333394
2022,8,전남,4363.666666666667,199.58333333333303
2022,9,전남,4563.25,199.58333333333303
2022,10,전남,4762.833333333334,199.58333333333394
2022,11,전남,4962.416666666667,199.58333333333303
2022,12,전남,5162.0,199.58333333333303
2023,1,전남,5507.666666666667,345.66666666666697
2023,2,전남,5853.333333333333,345.66666666666606
2023,3,전남,6199.0,345.66666666666697
2023,4,전남,6544.666666666667,345.66666666666697
2023,5,전남,6890.333333333334,345.66666666666697
2023,6,전남,7236.0,345.66666666666606
2023,7,전남,7581.666666666667,345.66666666666697
2023,8,전남,7927.333333333334,345.66666666666697
2023,9,전남,8273.0,345.66666666666606
2023,10,전남,8618.666666666668,345.6666666666679
2023,11,전남,8964.333333333334,345.66666666666606
2023,12,전남,9310.0,345.66666666666606
2024,1,전남,9643.0,333.0
2024,2,전남,9976.0,333.0
2024,3,전남,10309.0,333.0
2024,4,전남,10642.0,333.0
2024,5,전남,10975.0,333.0
2024,6,전남,11308.0,333.0
2024,7,전남,11641.0,333.0
2024,8,전남,11974.0,333.0
2024,9,전남,12307.0,333.0
2024,10,전남,12640.0,333.0
2024,11,전남,12973.0,333.0
2024,12,전남,13306.0,333.0
2020,1,제주,1729.5,69.5
2020,2,제주,1799.0,69.5
2020,3,제주,1868.5,69.5
2020,4,제주,1938.0,69.5
2020,5,제주,2007.5,69.5
2020,6,제주,2077.0,69.5
2020,7,제주,2146.5,69.5
2020,8,제주,2216.0,69.5
2020,9,제주,2285.5,69.5
2020,10,제주,2355.0,69.5
2020,11,제주,2424.5,69.5
2020,12,제주,2494.0,69.5
2021,1,제주,2568.0833333333335,74.08333333333348
2021,2,제주,2642.1666666666665,74.08333333333303
2021,3,제주,2716.25,74.08333333333348
2021,4,제주,2790.3333333333335,74.08333333333348
2021,5,제주,2864.4166666666665,74.08333333333303
2021,6,제주,2938.5,74.08333333333348
2021,7,제주,3012.583333333333,74.08333333333303
2021,8,제주,3086.6666666666665,74.08333333333348
2021,9,제주,3160.75,74.08333333333348
2021,10,제주,3234.833333333333,74.08333333333303
2021,11,제주,3308.9166666666665,74.08333333333348
2021,12,제주,3383.0,74.08333333333348
2022,1,제주,3508.5833333333335,125.58333333333348
2022,2,제주,3634.1666666666665,125.58333333333303
2022,3,제주,3759.75,125.58333333333348
2022,4,제주,3885.3333333333335,125.58333333333348
2022,5,제주,4010.9166666666665,125.58333333333303
2022,6,제주,4136.5,125.58333333333348
2022,7,제주,4262.083333333333,125.58333333333303
2022,8,제주,4387.666666666667,125.58333333333394
2022,9,제주,4513.25,125.58333333333303
2022,10,제주,4638.833333333333,125.58333333333303
2022,11,제주,4764.416666666666,125.58333333333303
2022,12,제주,4890.0,125.58333333333394
2023,1,제주,5033.416666666667,143.41666666666697
2023,2,제주,5176.833333333333,143.41666666666606
2023,3,제주,5320.25,143.41666666666697
2023,4,제주,5463.666666666667,143.41666666666697
2023,5,제주,5607.083333333333,143.41666666666606
2023,6,제주,5750.5,143.41666666666697
2023,7,제주,5893.916666666667,143.41666666666697
2023,8,제주,6037.333333333333,143.41666666666606
2023,9,제주,6180.75,143.41666666666697
2023,10,제주,6324.166666666666,143.41666666666606
2023,11,제주,6467.583333333333,143.41666666666697
2023,12,제주,6611.0,143.41666666666697
2024,1,제주,6734.083333333333,123.08333333333303
2024,2,제주,6857.166666666667,123.08333333333394
2024,3,제주,6980.25,123.08333333333303
2024,4,제주,7103.333333333333,123.08333333333303
2024,5,제주,7226.416666666667,123.08333333333394
2024,6,제주,7349.5,123.08333333333303
2024,7,제주,7472.583333333333,123.08333333333303
2024,8,제주,7595.666666666667,123.08333333333394
2024,9,제주,7718.75,123.08333333333303
2024,10,제주,7841.833333333333,123.08333333333303
2024,11,제주,7964.916666666666,123.08333333333303
2024,12,제주,8088.0,123.08333333333394
2020,1,충남,1668.1666666666667,45.16666666666674
2020,2,충남,1713.3333333333333,45.166666666666515
2020,3,충남,1758.5,45.16666666666674
2020,4,충남,1803.6666666666667,45.16666666666674
2020,5,충남,1848.8333333333333,45.166666666666515
2020,6,충남,1894.0,45.16666666666674
2020,7,충남,1939.1666666666665,45.166666666666515
2020,8,충남,1984.3333333333333,45.16666666666674
2020,9,충남,2029.5,45.16666666666674
2020,10,충남,2074.6666666666665,45.166666666666515
2020,11,충남,2119.8333333333335,45.16666666666697
2020,12,충남,2165.0,45.166666666666515
2021,1,충남,2258.8333333333335,93.83333333333348
2021,2,충남,2352.6666666666665,93.83333333333303
2021,3,충남,2446.5,93.83333333333348
2021,4,충남,2540.3333333333335,93.83333333333348
2021,5,충남,2634.1666666666665,93.83333333333303
2021,6,충남,2728.0,93.83333333333348
2021,7,충남,2821.833333333333,93.83333333333303
2021,8,충남,2915.6666666666665,93.83333333333348
2021,9,충남,3009.5,93.83333333333348
2021,10,충남,3103.333333333333,93.83333333333303
2021,11,충남,3197.1666666666665,93.83333333333348
2021,12,충남,3291.0,93.83333333333348
2022,1,충남,3605.0833333333335,314.0833333333335
2022,2,충남,3919.1666666666665,314.08333333333303
2022,3,충남,4233.25,314.0833333333335
2022,4,충남,4547.333333333333,314.08333333333303
2022,5,충남,4861.416666666666,314.08333333333303
2022,6,충남,5175.5,314.08333333333394
2022,7,충남,5489.583333333333,314.08333333333303
2022,8,충남,5803.666666666666,314.08333333333303
2022,9,충남,6117.75,314.08333333333394
2022,10,충남,6431.833333333333,314.08333333333303
2022,11,충남,6745.916666666666,314.08333333333303
2022,12,충남,7060.0,314.08333333333394
2023,1,충남,7471.666666666667,411.66666666666697
2023,2,충남,7883.333333333333,411.66666666666606
2023,3,충남,8295.0,411.66666666666697
2023,4,충남,8706.666666666666,411.66666666666606
2023,5,충남,9118.333333333334,411.6666666666679
2023,6,충남,9530.0,411.66666666666606
2023,7,충남,9941.666666666668,411.6666666666679
2023,8,충남,10353.333333333334,411.66666666666606
2023,9,충남,10765.0,411.66666666666606
2023,10,충남,11176.666666666668,411.6666666666679
2023,11,충남,11588.333333333334,411.66666666666606
2023,12,충남,12000.0,411.66666666666606
2024,1,충남,12405.25,405.25
2024,2,충남,12810.5,405.25
2024,3,충남,13215.75,405.25
2024,4,충남,13621.0,405.25
2024,5,충남,14026.25,405.25
2024,6,충남,14431.5,405.25
2024,7,충남,14836.75,405.25
2024,8,충남,15242.0,405.25
2024,9,충남,15647.25,405.25
2024,10,충남,16052.5,405.25
2024,11,충남,16457.75,405.25
2024,12,충남,16863.0,405.25
2020,1,충북,1382.75,31.75
2020,2,충북,1414.5,31.75
2020,3,충북,1446.25,31.75
2020,4,충북,1478.0,31.75
2020,5,충북,1509.75,31.75
2020,6,충북,1541.5,31.75
2020,7,충북,1573.25,31.75
2020,8,충북,1605.0,31.75
2020,9,충북,1636.75,31.75
2020,10,충북,1668.5,31.75
2020,11,충북,1700.25,31.75
2020,12,충북,1732.0,31.75
2021,1,충북,1799.5,67.5
2021,2,충북,1867.0,67.5
2021,3,충북,1934.5,67.5
2021,4,충북,2002.0,67.5
2021,5,충북,2069.5,67.5
2021,6,충북,2137.0,67.5
2021,7,충북,2204.5,67.5
2021,8,충북,2272.0,67.5
2021,9,충북,2339.5,67.5
2021,10,충북,2407.0,67.5
2021,11,충북,2474.5,67.5
2021,12,충북,2542.0,67.5
2022,1,충북,2813.5,271.5
2022,2,충북,3085.0,271.5
2022,3,충북,3356.5,271.5
2022,4,충북,3628.0,271.5
2022,5,충북,3899.5,271.5
2022,6,충북,4171.0,271.5
2022,7,충북,4442.5,271.5
2022,8,충북,4714.0,271.5
2022,9,충북,4985.5,271.5
2022,10,충북,5257.0,271.5
2022,11,충북,5528.5,271.5
2022,12,충북,5800.0,271.5
2023,1,충북,6110.5,310.5
2023,2,충북,6421.0,310.5
2023,3,충북,6731.5,310.5
2023,4,충북,7042.0,310.5
2023,5,충북,7352.5,310.5
2023,6,충북,7663.0,310.5
2023,7,충북,7973.5,310.5
2023,8,충북,8284.0,310.5
2023,9,충북,8594.5,310.5
2023,10,충북,8905.0,310.5
2023,11,충북,9215.5,310.5
2023,12,충북,9526.0,310.5
2024,1,충북,9820.833333333334,294.83333333333394
2024,2,충북,10115.666666666666,294.8333333333321
2024,3,충북,10410.5,294.83333333333394
2024,4,충북,10705.333333333334,294.83333333333394
2024,5,충북,11000.166666666666,294.8333333333321
2024,6,충북,11295.0,294.83333333333394
2024,7,충북,11589.833333333332,294.8333333333321
2024,8,충북,11884.666666666666,294.83333333333394
2024,9,충북,12179.5,294.83333333333394
2024,10,충북,12474.333333333332,294.8333333333321
2024,11,충북,12769.166666666666,294.83333333333394
2024,12,충북,13064.0,294.83333333333394
