년도,월,지역,연료,차종,용도,등록수,순증가량
2020,11,경기,전기,승용,사업용,359,10
2020,11,경기,전기,승합,계,413,9
2020,11,경기,전기,승합,비사업용,18,2
2020,11,경기,전기,승합,사업용,395,7
2020,11,경기,전기,특수,계,29,0
2020,11,경기,전기,특수,비사업용,29,0
2020,11,경기,전기,특수,사업용,0,0
2020,11,경기,전기,화물,계,1806,263
2020,11,경기,전기,화물,비사업용,1297,127
2020,11,경기,전기,화물,사업용,509,136
2020,11,경남,전기,소계,계,6137,213
2020,11,경남,전기,소계,비사업용,5692,176
2020,11,경남,전기,소계,사업용,445,37
2020,11,경남,전기,승용,계,5151,110
2020,11,경남,전기,승용,비사업용,4898,93
2020,11,경남,전기,승용,사업용,253,17
2020,11,경남,전기,승합,계,99,0
2020,11,경남,전기,승합,비사업용,0,0
2020,11,경남,전기,승합,사업용,99,0
2020,11,경남,전기,특수,계,3,0
2020,11,경남,전기,특수,비사업용,3,0
2020,11,경남,전기,특수,사업용,0,0
2020,11,경남,전기,화물,계,884,103
2020,11,경남,전기,화물,비사업용,791,83
2020,11,경남,전기,화물,사업용,93,20
2020,11,경북,전기,소계,계,6753,439
2020,11,경북,전기,소계,비사업용,6473,410
2020,11,경북,전기,소계,사업용,280,29
2020,11,경북,전기,승용,계,5313,130
2020,11,경북,전기,승용,비사업용,5197,126
2020,11,경북,전기,승용,사업용,116,4
2020,11,경북,전기,승합,계,67,0
2020,11,경북,전기,승합,비사업용,2,0
2020,11,경북,전기,승합,사업용,65,0
2020,11,경북,전기,특수,계,6,0
2020,11,경북,전기,특수,비사업용,6,0
2020,11,경북,전기,특수,사업용,0,0
2020,11,경북,전기,화물,계,1367,309
2020,11,경북,전기,화물,비사업용,1268,284
2020,11,경북,전기,화물,사업용,99,25
2020,11,광주,전기,소계,계,3162,4
2020,11,광주,전기,소계,비사업용,2968,-9
2020,11,광주,전기,소계,사업용,194,13
2020,11,광주,전기,승용,계,2923,-7
2020,11,광주,전기,승용,비사업용,2814,-7
2020,11,광주,전기,승용,사업용,109,0
2020,11,광주,전기,승합,계,30,10
2020,11,광주,전기,승합,비사업용,1,0
2020,11,광주,전기,승합,사업용,29,10
2020,11,광주,전기,특수,계,0,0
2020,11,광주,전기,특수,비사업용,0,0
2020,11,광주,전기,특수,사업용,0,0
2020,11,광주,전기,화물,계,209,1
2020,11,광주,전기,화물,비사업용,153,-2
2020,11,광주,전기,화물,사업용,56,3
2020,11,대구,전기,소계,계,12570,20
2020,11,대구,전기,소계,비사업용,10184,14
2020,11,대구,전기,소계,사업용,2386,6
2020,11,대구,전기,승용,계,11373,8
2020,11,대구,전기,승용,비사업용,9166,4
2020,11,대구,전기,승용,사업용,2207,4
2020,11,대구,전기,승합,계,33,0
2020,11,대구,전기,승합,비사업용,0,0
2020,11,대구,전기,승합,사업용,33,0
2020,11,대구,전기,특수,계,0,0
2020,11,대구,전기,특수,비사업용,0,0
2020,11,대구,전기,특수,사업용,0,0
2020,11,대구,전기,화물,계,1164,12
2020,11,대구,전기,화물,비사업용,1018,10
2020,11,대구,전기,화물,사업용,146,2
2020,11,대전,전기,소계,계,4415,218
2020,11,대전,전기,소계,비사업용,3945,192
2020,11,대전,전기,소계,사업용,470,26
2020,11,대전,전기,승용,계,3704,218
2020,11,대전,전기,승용,비사업용,3359,197
2020,11,대전,전기,승용,사업용,345,21
2020,11,대전,전기,승합,계,14,0
2020,11,대전,전기,승합,비사업용,2,0
2020,11,대전,전기,승합,사업용,12,0
2020,11,대전,전기,특수,계,0,0
2020,11,대전,전기,특수,비사업용,0,0
2020,11,대전,전기,특수,사업용,0,0
2020,11,대전,전기,화물,계,697,0
2020,11,대전,전기,화물,비사업용,584,-5
2020,11,대전,전기,화물,사업용,113,5
2020,11,부산,전기,소계,계,5210,514
2020,11,부산,전기,소계,비사업용,4014,458
2020,11,부산,전기,소계,사업용,1196,56
2020,11,부산,전기,승용,계,4277,325
2020,11,부산,전기,승용,비사업용,3404,322
2020,11,부산,전기,승용,사업용,873,3
2020,11,부산,전기,승합,계,158,1
2020,11,부산,전기,승합,비사업용,0,0
2020,11,부산,전기,승합,사업용,158,1
2020,11,부산,전기,특수,계,3,0
2020,11,부산,전기,특수,비사업용,3,0
2020,11,부산,전기,특수,사업용,0,0
2020,11,부산,전기,화물,계,772,188
2020,11,부산,전기,화물,비사업용,607,136
2020,11,부산,전기,화물,사업용,165,52
2020,11,서울,전기,소계,계,23052,376
2020,11,서울,전기,소계,비사업용,13232,105
2020,11,서울,전기,소계,사업용,9820,271
2020,11,서울,전기,승용,계,20690,201
2020,11,서울,전기,승용,비사업용,11691,75
2020,11,서울,전기,승용,사업용,8999,126
2020,11,서울,전기,승합,계,267,72
2020,11,서울,전기,승합,비사업용,8,0
2020,11,서울,전기,승합,사업용,259,72
2020,11,서울,전기,특수,계,20,0
2020,11,서울,전기,특수,비사업용,20,0
2020,11,서울,전기,특수,사업용,0,0
2020,11,서울,전기,화물,계,2075,103
2020,11,서울,전기,화물,비사업용,1513,30
2020,11,서울,전기,화물,사업용,562,73
2020,11,세종,전기,소계,계,1127,21
2020,11,세종,전기,소계,비사업용,1121,21
2020,11,세종,전기,소계,사업용,6,0
2020,11,세종,전기,승용,계,1116,21
2020,11,세종,전기,승용,비사업용,1114,21
2020,11,세종,전기,승용,사업용,2,0
2020,11,세종,전기,승합,계,4,0
2020,11,세종,전기,승합,비사업용,0,0
2020,11,세종,전기,승합,사업용,4,0
2020,11,세종,전기,특수,계,4,0
2020,11,세종,전기,특수,비사업용,4,0
2020,11,세종,전기,특수,사업용,0,0
2020,11,세종,전기,화물,계,3,0
2020,11,세종,전기,화물,비사업용,3,0
2020,11,세종,전기,화물,사업용,0,0
2020,11,울산,전기,소계,계,2249,28
2020,11,울산,전기,소계,비사업용,1589,27
2020,11,울산,전기,소계,사업용,660,1
2020,11,울산,전기,승용,계,2074,26
2020,11,울산,전기,승용,비사업용,1436,25
2020,11,울산,전기,승용,사업용,638,1
2020,11,울산,전기,승합,계,0,0
2020,11,울산,전기,승합,비사업용,0,0
2020,11,울산,전기,승합,사업용,0,0
2020,11,울산,전기,특수,계,0,0
2020,11,울산,전기,특수,비사업용,0,0
2020,11,울산,전기,특수,사업용,0,0
2020,11,울산,전기,화물,계,175,2
2020,11,울산,전기,화물,비사업용,153,2
2020,11,울산,전기,화물,사업용,22,0
2020,11,인천,전기,소계,계,4999,270
2020,11,인천,전기,소계,비사업용,4270,180
2020,11,인천,전기,소계,사업용,729,90
2020,11,인천,전기,승용,계,4552,271
2020,11,인천,전기,승용,비사업용,4016,185
2020,11,인천,전기,승용,사업용,536,86
2020,11,인천,전기,승합,계,33,1
2020,11,인천,전기,승합,비사업용,2,1
2020,11,인천,전기,승합,사업용,31,0
2020,11,인천,전기,특수,계,0,0
2020,11,인천,전기,특수,비사업용,0,0
2020,11,인천,전기,특수,사업용,0,0
2020,11,인천,전기,화물,계,414,-2
2020,11,인천,전기,화물,비사업용,252,-6
2020,11,인천,전기,화물,사업용,162,4
2020,11,전국,전기,소계,계,131923,3665
2020,11,전국,전기,소계,비사업용,110113,2915
2020,11,전국,전기,소계,사업용,21810,750
2020,11,전국,전기,승용,계,116242,1912
2020,11,전국,전기,승용,비사업용,98007,1683
2020,11,전국,전기,승용,사업용,18235,229
2020,11,전국,전기,승합,계,1378,131
2020,11,전국,전기,승합,비사업용,40,3
2020,11,전국,전기,승합,사업용,1338,128
2020,11,전국,전기,특수,계,71,0
2020,11,전국,전기,특수,비사업용,71,0
2020,11,전국,전기,특수,사업용,0,0
2020,11,전국,전기,화물,계,14232,1622
2020,11,전국,전기,화물,비사업용,11995,1229
2020,11,전국,전기,화물,사업용,2237,393
2020,11,전남,전기,소계,계,5055,159
2020,11,전남,전기,소계,비사업용,4928,155
2020,11,전남,전기,소계,사업용,127,4
2020,11,전남,전기,승용,계,4686,42
2020,11,전남,전기,승용,비사업용,4585,45
2020,11,전남,전기,승용,사업용,101,-3
2020,11,전남,전기,승합,계,8,0
2020,11,전남,전기,승합,비사업용,0,0
2020,11,전남,전기,승합,사업용,8,0
2020,11,전남,전기,특수,계,3,0
2020,11,전남,전기,특수,비사업용,3,0
2020,11,전남,전기,특수,사업용,0,0
2020,11,전남,전기,화물,계,358,117
2020,11,전남,전기,화물,비사업용,340,110
2020,11,전남,전기,화물,사업용,18,7
2020,11,전북,전기,소계,계,3269,139
2020,11,전북,전기,소계,비사업용,3194,122
2020,11,전북,전기,소계,사업용,75,17
2020,11,전북,전기,승용,계,2807,31
2020,11,전북,전기,승용,비사업용,2769,31
2020,11,전북,전기,승용,사업용,38,0
2020,11,전북,전기,승합,계,18,12
2020,11,전북,전기,승합,비사업용,5,0
2020,11,전북,전기,승합,사업용,13,12
2020,11,전북,전기,특수,계,0,0
2020,11,전북,전기,특수,비사업용,0,0
2020,11,전북,전기,특수,사업용,0,0
2020,11,전북,전기,화물,계,444,96
2020,11,전북,전기,화물,비사업용,420,91
2020,11,전북,전기,화물,사업용,24,5
2020,11,제주,전기,소계,계,21261,39
2020,11,제주,전기,소계,비사업용,17579,52
2020,11,제주,전기,소계,사업용,3682,-13
2020,11,제주,전기,승용,계,18988,6
2020,11,제주,전기,승용,비사업용,15581,44
2020,11,제주,전기,승용,사업용,3407,-38
2020,11,제주,전기,승합,계,142,17
2020,11,제주,전기,승합,비사업용,0,0
2020,11,제주,전기,승합,사업용,142,17
2020,11,제주,전기,특수,계,1,0
2020,11,제주,전기,특수,비사업용,1,0
2020,11,제주,전기,특수,사업용,0,0
2020,11,제주,전기,화물,계,2130,16
2020,11,제주,전기,화물,비사업용,1997,8
2020,11,제주,전기,화물,사업용,133,8
2020,11,충남,전기,소계,계,5157,279
2020,11,충남,전기,소계,비사업용,5055,266
2020,11,충남,전기,소계,사업용,102,13
2020,11,충남,전기,승용,계,4500,137
2020,11,충남,전기,승용,비사업용,4462,139
2020,11,충남,전기,승용,사업용,38,-2
2020,11,충남,전기,승합,계,29,3
2020,11,충남,전기,승합,비사업용,0,0
2020,11,충남,전기,승합,사업용,29,3
2020,11,충남,전기,특수,계,2,0
2020,11,충남,전기,특수,비사업용,2,0
2020,11,충남,전기,특수,사업용,0,0
2020,11,충남,전기,화물,계,626,139
2020,11,충남,전기,화물,비사업용,591,127
2020,11,충남,전기,화물,사업용,35,12
2020,11,충북,전기,소계,계,3794,132
2020,11,충북,전기,소계,비사업용,3693,114
2020,11,충북,전기,소계,사업용,101,18
2020,11,충북,전기,승용,계,3272,31
2020,11,충북,전기,승용,비사업용,3233,31
2020,11,충북,전기,승용,사업용,39,0
2020,11,충북,전기,승합,계,31,1
2020,11,충북,전기,승합,비사업용,0,0
2020,11,충북,전기,승합,사업용,31,1
2020,11,충북,전기,특수,계,0,0
2020,11,충북,전기,특수,비사업용,0,0
2020,11,충북,전기,특수,사업용,0,0
2020,11,충북,전기,화물,계,491,100
2020,11,충북,전기,화물,비사업용,460,83
2020,11,충북,전기,화물,사업용,31,17
2020,12,강원,전기,소계,계,4078,268
2020,12,강원,전기,소계,비사업용,3688,152
2020,12,강원,전기,소계,사업용,390,116
2020,12,강원,전기,승용,계,3308,147
2020,12,강원,전기,승용,비사업용,3044,58
2020,12,강원,전기,승용,사업용,264,89
2020,12,강원,전기,승합,계,41,9
2020,12,강원,전기,승합,비사업용,2,0
2020,12,강원,전기,승합,사업용,39,9
2020,12,강원,전기,특수,계,2,2
2020,12,강원,전기,특수,비사업용,2,2
2020,12,강원,전기,특수,사업용,0,0
2020,12,강원,전기,화물,계,727,110
2020,12,강원,전기,화물,비사업용,640,92
2020,12,강원,전기,화물,사업용,87,18
2020,12,경기,전기,소계,계,20477,574
2020,12,경기,전기,소계,비사업용,18973,333
2020,12,경기,전기,소계,사업용,1504,241
2020,12,경기,전기,승용,계,17909,254
2020,12,경기,전기,승용,비사업용,17540,244
2020,12,경기,전기,승용,사업용,369,10
2020,12,경기,전기,승합,계,571,158
2020,12,경기,전기,승합,비사업용,30,12
2020,12,경기,전기,승합,사업용,541,146
2020,12,경기,전기,특수,계,29,0
2020,12,경기,전기,특수,비사업용,29,0
2020,12,경기,전기,특수,사업용,0,0
2020,12,경기,전기,화물,계,1968,162
2020,12,경기,전기,화물,비사업용,1374,77
2020,12,경기,전기,화물,사업용,594,85
2020,12,경남,전기,소계,계,6308,171
2020,12,경남,전기,소계,비사업용,5791,99
2020,12,경남,전기,소계,사업용,517,72
2020,12,경남,전기,승용,계,5203,52
2020,12,경남,전기,승용,비사업용,4952,54
2020,12,경남,전기,승용,사업용,251,-2
2020,12,경남,전기,승합,계,138,39
2020,12,경남,전기,승합,비사업용,0,0
2020,12,경남,전기,승합,사업용,138,39
2020,12,경남,전기,특수,계,3,0
2020,12,경남,전기,특수,비사업용,3,0
2020,12,경남,전기,특수,사업용,0,0
2020,12,경남,전기,화물,계,964,80
2020,12,경남,전기,화물,비사업용,836,45
2020,12,경남,전기,화물,사업용,128,35
2020,12,경북,전기,소계,계,7051,298
2020,12,경북,전기,소계,비사업용,6748,275
2020,12,경북,전기,소계,사업용,303,23
2020,12,경북,전기,승용,계,5446,133
2020,12,경북,전기,승용,비사업용,5326,129
2020,12,경북,전기,승용,사업용,120,4
2020,12,경북,전기,승합,계,67,0
2020,12,경북,전기,승합,비사업용,2,0
2020,12,경북,전기,승합,사업용,65,0
2020,12,경북,전기,특수,계,6,0
2020,12,경북,전기,특수,비사업용,6,0
2020,12,경북,전기,특수,사업용,0,0
2020,12,경북,전기,화물,계,1532,165
2020,12,경북,전기,화물,비사업용,1414,146
2020,12,경북,전기,화물,사업용,118,19
2020,12,광주,전기,소계,계,3210,48
2020,12,광주,전기,소계,비사업용,3000,32
2020,12,광주,전기,소계,사업용,210,16
2020,12,광주,전기,승용,계,2917,-6
2020,12,광주,전기,승용,비사업용,2808,-6
2020,12,광주,전기,승용,사업용,109,0
2020,12,광주,전기,승합,계,38,8
2020,12,광주,전기,승합,비사업용,1,0
2020,12,광주,전기,승합,사업용,37,8
2020,12,광주,전기,특수,계,0,0
2020,12,광주,전기,특수,비사업용,0,0
2020,12,광주,전기,특수,사업용,0,0
2020,12,광주,전기,화물,계,255,46
2020,12,광주,전기,화물,비사업용,191,38
2020,12,광주,전기,화물,사업용,64,8
2020,12,대구,전기,소계,계,12630,60
2020,12,대구,전기,소계,비사업용,10223,39
2020,12,대구,전기,소계,사업용,2407,21
2020,12,대구,전기,승용,계,11318,-55
2020,12,대구,전기,승용,비사업용,9099,-67
2020,12,대구,전기,승용,사업용,2219,12
2020,12,대구,전기,승합,계,107,74
2020,12,대구,전기,승합,비사업용,74,74
2020,12,대구,전기,승합,사업용,33,0
2020,12,대구,전기,특수,계,0,0
2020,12,대구,전기,특수,비사업용,0,0
2020,12,대구,전기,특수,사업용,0,0
2020,12,대구,전기,화물,계,1205,41
2020,12,대구,전기,화물,비사업용,1050,32
2020,12,대구,전기,화물,사업용,155,9
2020,12,대전,전기,소계,계,4469,54
2020,12,대전,전기,소계,비사업용,3994,49
2020,12,대전,전기,소계,사업용,475,5
2020,12,대전,전기,승용,계,3747,43
2020,12,대전,전기,승용,비사업용,3401,42
2020,12,대전,전기,승용,사업용,346,1
2020,12,대전,전기,승합,계,14,0
2020,12,대전,전기,승합,비사업용,2,0
2020,12,대전,전기,승합,사업용,12,0
2020,12,대전,전기,특수,계,0,0
2020,12,대전,전기,특수,비사업용,0,0
2020,12,대전,전기,특수,사업용,0,0
2020,12,대전,전기,화물,계,708,11
2020,12,대전,전기,화물,비사업용,591,7
2020,12,대전,전기,화물,사업용,117,4
2020,12,부산,전기,소계,계,5355,145
2020,12,부산,전기,소계,비사업용,4113,99
2020,12,부산,전기,소계,사업용,1242,46
2020,12,부산,전기,승용,계,4339,62
2020,12,부산,전기,승용,비사업용,3468,64
2020,12,부산,전기,승용,사업용,871,-2
2020,12,부산,전기,승합,계,185,27
2020,12,부산,전기,승합,비사업용,0,0
2020,12,부산,전기,승합,사업용,185,27
2020,12,부산,전기,특수,계,3,0
2020,12,부산,전기,특수,비사업용,3,0
2020,12,부산,전기,특수,사업용,0,0
2020,12,부산,전기,화물,계,828,56
2020,12,부산,전기,화물,비사업용,642,35
2020,12,부산,전기,화물,사업용,186,21
2020,12,서울,전기,소계,계,23393,341
2020,12,서울,전기,소계,비사업용,13340,108
2020,12,서울,전기,소계,사업용,10053,233
2020,12,서울,전기,승용,계,20763,73
2020,12,서울,전기,승용,비사업용,11711,20
2020,12,서울,전기,승용,사업용,9052,53
2020,12,서울,전기,승합,계,382,115
2020,12,서울,전기,승합,비사업용,8,0
2020,12,서울,전기,승합,사업용,374,115
2020,12,서울,전기,특수,계,20,0
2020,12,서울,전기,특수,비사업용,20,0
2020,12,서울,전기,특수,사업용,0,0
2020,12,서울,전기,화물,계,2228,153
2020,12,서울,전기,화물,비사업용,1601,88
2020,12,서울,전기,화물,사업용,627,65
2020,12,세종,전기,소계,계,1148,21
2020,12,세종,전기,소계,비사업용,1141,20
2020,12,세종,전기,소계,사업용,7,1
2020,12,세종,전기,승용,계,1130,14
2020,12,세종,전기,승용,비사업용,1128,14
2020,12,세종,전기,승용,사업용,2,0
2020,12,세종,전기,승합,계,4,0
2020,12,세종,전기,승합,비사업용,0,0
2020,12,세종,전기,승합,사업용,4,0
2020,12,세종,전기,특수,계,4,0
2020,12,세종,전기,특수,비사업용,4,0
2020,12,세종,전기,특수,사업용,0,0
2020,12,세종,전기,화물,계,10,7
2020,12,세종,전기,화물,비사업용,9,6
2020,12,세종,전기,화물,사업용,1,1
2020,12,울산,전기,소계,계,2274,25
2020,12,울산,전기,소계,비사업용,1595,6
2020,12,울산,전기,소계,사업용,679,19
2020,12,울산,전기,승용,계,2077,3
2020,12,울산,전기,승용,비사업용,1423,-13
2020,12,울산,전기,승용,사업용,654,16
2020,12,울산,전기,승합,계,0,0
2020,12,울산,전기,승합,비사업용,0,0
2020,12,울산,전기,승합,사업용,0,0
2020,12,울산,전기,특수,계,0,0
2020,12,울산,전기,특수,비사업용,0,0
2020,12,울산,전기,특수,사업용,0,0
2020,12,울산,전기,화물,계,197,22
2020,12,울산,전기,화물,비사업용,172,19
2020,12,울산,전기,화물,사업용,25,3
2020,12,인천,전기,소계,계,5366,367
2020,12,인천,전기,소계,비사업용,4521,251
2020,12,인천,전기,소계,사업용,845,116
2020,12,인천,전기,승용,계,4849,297
2020,12,인천,전기,승용,비사업용,4238,222
2020,12,인천,전기,승용,사업용,611,75
2020,12,인천,전기,승합,계,55,22
2020,12,인천,전기,승합,비사업용,4,2
2020,12,인천,전기,승합,사업용,51,20
2020,12,인천,전기,특수,계,0,0
2020,12,인천,전기,특수,비사업용,0,0
2020,12,인천,전기,특수,사업용,0,0
2020,12,인천,전기,화물,계,462,48
2020,12,인천,전기,화물,비사업용,279,27
2020,12,인천,전기,화물,사업용,183,21
2020,12,전국,전기,소계,계,134962,3039
2020,12,전국,전기,소계,비사업용,112381,2268
2020,12,전국,전기,소계,사업용,22581,771
2020,12,전국,전기,승용,계,117616,1374
2020,12,전국,전기,승용,비사업용,99305,1298
2020,12,전국,전기,승용,사업용,18311,76
2020,12,전국,전기,승합,계,1837,459
2020,12,전국,전기,승합,비사업용,128,88
2020,12,전국,전기,승합,사업용,1709,371
2020,12,전국,전기,특수,계,73,2
2020,12,전국,전기,특수,비사업용,73,2
2020,12,전국,전기,특수,사업용,0,0
2020,12,전국,전기,화물,계,15436,1204
2020,12,전국,전기,화물,비사업용,12875,880
2020,12,전국,전기,화물,사업용,2561,324
2020,12,전남,전기,소계,계,5223,168
2020,12,전남,전기,소계,비사업용,5080,152
2020,12,전남,전기,소계,사업용,143,16
2020,12,전남,전기,승용,계,4754,68
2020,12,전남,전기,승용,비사업용,4648,63
2020,12,전남,전기,승용,사업용,106,5
2020,12,전남,전기,승합,계,12,4
2020,12,전남,전기,승합,비사업용,0,0
2020,12,전남,전기,승합,사업용,12,4
2020,12,전남,전기,특수,계,3,0
2020,12,전남,전기,특수,비사업용,3,0
2020,12,전남,전기,특수,사업용,0,0
2020,12,전남,전기,화물,계,454,96
2020,12,전남,전기,화물,비사업용,429,89
2020,12,전남,전기,화물,사업용,25,7
2020,12,전북,전기,소계,계,3323,54
2020,12,전북,전기,소계,비사업용,3247,53
2020,12,전북,전기,소계,사업용,76,1
2020,12,전북,전기,승용,계,2831,24
2020,12,전북,전기,승용,비사업용,2793,24
2020,12,전북,전기,승용,사업용,38,0
2020,12,전북,전기,승합,계,18,0
2020,12,전북,전기,승합,비사업용,5,0
2020,12,전북,전기,승합,사업용,13,0
2020,12,전북,전기,특수,계,0,0
2020,12,전북,전기,특수,비사업용,0,0
2020,12,전북,전기,특수,사업용,0,0
2020,12,전북,전기,화물,계,474,30
2020,12,전북,전기,화물,비사업용,449,29
2020,12,전북,전기,화물,사업용,25,1
2020,12,제주,전기,소계,계,21285,24
2020,12,제주,전기,소계,비사업용,17796,217
2020,12,제주,전기,소계,사업용,3489,-193
2020,12,제주,전기,승용,계,18996,8
2020,12,제주,전기,승용,비사업용,15786,205
2020,12,제주,전기,승용,사업용,3210,-197
2020,12,제주,전기,승합,계,143,1
2020,12,제주,전기,승합,비사업용,0,0
2020,12,제주,전기,승합,사업용,143,1
2020,12,제주,전기,특수,계,1,0
2020,12,제주,전기,특수,비사업용,1,0
2020,12,제주,전기,특수,사업용,0,0
2020,12,제주,전기,화물,계,2145,15
2020,12,제주,전기,화물,비사업용,2009,12
2020,12,제주,전기,화물,사업용,136,3
2020,12,충남,전기,소계,계,5489,332
2020,12,충남,전기,소계,비사업용,5361,306
2020,12,충남,전기,소계,사업용,128,26
2020,12,충남,전기,승용,계,4722,222
2020,12,충남,전기,승용,비사업용,4672,210
2020,12,충남,전기,승용,사업용,50,12
2020,12,충남,전기,승합,계,31,2
2020,12,충남,전기,승합,비사업용,0,0
2020,12,충남,전기,승합,사업용,31,2
2020,12,충남,전기,특수,계,2,0
2020,12,충남,전기,특수,비사업용,2,0
2020,12,충남,전기,특수,사업용,0,0
2020,12,충남,전기,화물,계,734,108
2020,12,충남,전기,화물,비사업용,687,96
2020,12,충남,전기,화물,사업용,47,12
2020,12,충북,전기,소계,계,3883,89
2020,12,충북,전기,소계,비사업용,3770,77
2020,12,충북,전기,소계,사업용,113,12
2020,12,충북,전기,승용,계,3307,35
2020,12,충북,전기,승용,비사업용,3268,35
2020,12,충북,전기,승용,사업용,39,0
2020,12,충북,전기,승합,계,31,0
2020,12,충북,전기,승합,비사업용,0,0
2020,12,충북,전기,승합,사업용,31,0
2020,12,충북,전기,특수,계,0,0
2020,12,충북,전기,특수,비사업용,0,0
2020,12,충북,전기,특수,사업용,0,0
2020,12,충북,전기,화물,계,545,54
2020,12,충북,전기,화물,비사업용,502,42
2020,12,충북,전기,화물,사업용,43,12
2021,01,강원,전기,소계,계,4076,-2
2021,01,강원,전기,소계,비사업용,3686,-2
2021,01,강원,전기,소계,사업용,390,0
2021,01,강원,전기,승용,계,3309,1
2021,01,강원,전기,승용,비사업용,3048,4
2021,01,강원,전기,승용,사업용,261,-3
2021,01,강원,전기,승합,계,41,0
2021,01,강원,전기,승합,비사업용,2,0
2021,01,강원,전기,승합,사업용,39,0
2021,01,강원,전기,특수,계,2,0
2021,01,강원,전기,특수,비사업용,2,0
2021,01,강원,전기,특수,사업용,0,0
2021,01,강원,전기,화물,계,724,-3
2021,01,강원,전기,화물,비사업용,634,-6
2021,01,강원,전기,화물,사업용,90,3
2021,01,경기,전기,소계,계,20670,193
2021,01,경기,전기,소계,비사업용,19108,135
2021,01,경기,전기,소계,사업용,1562,58
2021,01,경기,전기,승용,계,18035,126
2021,01,경기,전기,승용,비사업용,17682,142
2021,01,경기,전기,승용,사업용,353,-16
2021,01,경기,전기,승합,계,578,7
2021,01,경기,전기,승합,비사업용,32,2
2021,01,경기,전기,승합,사업용,546,5
2021,01,경기,전기,특수,계,29,0
2021,01,경기,전기,특수,비사업용,29,0
2021,01,경기,전기,특수,사업용,0,0
2021,01,경기,전기,화물,계,2028,60
2021,01,경기,전기,화물,비사업용,1365,-9
2021,01,경기,전기,화물,사업용,663,69
2021,01,경남,전기,소계,계,6369,61
2021,01,경남,전기,소계,비사업용,5825,34
2021,01,경남,전기,소계,사업용,544,27
2021,01,경남,전기,승용,계,5227,24
2021,01,경남,전기,승용,비사업용,4976,24
2021,01,경남,전기,승용,사업용,251,0
2021,01,경남,전기,승합,계,160,22
2021,01,경남,전기,승합,비사업용,0,0
2021,01,경남,전기,승합,사업용,160,22
2021,01,경남,전기,특수,계,3,0
2021,01,경남,전기,특수,비사업용,3,0
2021,01,경남,전기,특수,사업용,0,0
2021,01,경남,전기,화물,계,979,15
2021,01,경남,전기,화물,비사업용,846,10
2021,01,경남,전기,화물,사업용,133,5
2021,01,경북,전기,소계,계,7066,15
2021,01,경북,전기,소계,비사업용,6755,7
2021,01,경북,전기,소계,사업용,311,8
2021,01,경북,전기,승용,계,5448,2
2021,01,경북,전기,승용,비사업용,5328,2
2021,01,경북,전기,승용,사업용,120,0
2021,01,경북,전기,승합,계,72,5
2021,01,경북,전기,승합,비사업용,2,0
2021,01,경북,전기,승합,사업용,70,5
2021,01,경북,전기,특수,계,6,0
2021,01,경북,전기,특수,비사업용,6,0
2021,01,경북,전기,특수,사업용,0,0
2021,01,경북,전기,화물,계,1540,8
2021,01,경북,전기,화물,비사업용,1419,5
2021,01,경북,전기,화물,사업용,121,3
2021,01,광주,전기,소계,계,3210,0
2021,01,광주,전기,소계,비사업용,2988,-12
2021,01,광주,전기,소계,사업용,222,12
2021,01,광주,전기,승용,계,2909,-8
2021,01,광주,전기,승용,비사업용,2800,-8
2021,01,광주,전기,승용,사업용,109,0
2021,01,광주,전기,승합,계,38,0
2021,01,광주,전기,승합,비사업용,1,0
2021,01,광주,전기,승합,사업용,37,0
2021,01,광주,전기,특수,계,0,0
2021,01,광주,전기,특수,비사업용,0,0
2021,01,광주,전기,특수,사업용,0,0
2021,01,광주,전기,화물,계,263,8
2021,01,광주,전기,화물,비사업용,187,-4
2021,01,광주,전기,화물,사업용,76,12
2021,01,대구,전기,소계,계,12557,-73
2021,01,대구,전기,소계,비사업용,10185,-38
2021,01,대구,전기,소계,사업용,2372,-35
2021,01,대구,전기,승용,계,11236,-82
2021,01,대구,전기,승용,비사업용,9063,-36
2021,01,대구,전기,승용,사업용,2173,-46
2021,01,대구,전기,승합,계,107,0
2021,01,대구,전기,승합,비사업용,74,0
2021,01,대구,전기,승합,사업용,33,0
2021,01,대구,전기,특수,계,0,0
2021,01,대구,전기,특수,비사업용,0,0
2021,01,대구,전기,특수,사업용,0,0
2021,01,대구,전기,화물,계,1214,9
2021,01,대구,전기,화물,비사업용,1048,-2
2021,01,대구,전기,화물,사업용,166,11
2021,01,대전,전기,소계,계,4463,-6
2021,01,대전,전기,소계,비사업용,3983,-11
2021,01,대전,전기,소계,사업용,480,5
2021,01,대전,전기,승용,계,3738,-9
2021,01,대전,전기,승용,비사업용,3393,-8
2021,01,대전,전기,승용,사업용,345,-1
2021,01,대전,전기,승합,계,14,0
2021,01,대전,전기,승합,비사업용,2,0
2021,01,대전,전기,승합,사업용,12,0
2021,01,대전,전기,특수,계,0,0
2021,01,대전,전기,특수,비사업용,0,0
2021,01,대전,전기,특수,사업용,0,0
2021,01,대전,전기,화물,계,711,3
2021,01,대전,전기,화물,비사업용,588,-3
2021,01,대전,전기,화물,사업용,123,6
2021,01,부산,전기,소계,계,5409,54
2021,01,부산,전기,소계,비사업용,4161,48
2021,01,부산,전기,소계,사업용,1248,6
2021,01,부산,전기,승용,계,4388,49
2021,01,부산,전기,승용,비사업용,3518,50
2021,01,부산,전기,승용,사업용,870,-1
