"구분(1)",구분(2),2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08,2023.09,2023.10,2023.11,2023.12,2024.01,2024.02,2024.03,2024.04,2024.05,2024.06,2024.07,2024.08,2024.09,2024.10,2024.11,2024.12
"충청남도",당진,39,67,56,75,70,87,59,70,44,30,32,32,47,53,52,53,52,59,54,44,42,28,25,29,47,51,51,53,68,94,56,69,43,29,26,21,36,56**,49,51,53,56,56,45,31,35,21,30,38,50,39,55,60,80,82,50,35,29,28,28,36,35,42,43,37,56,58,37,33,18,29,22,34,37,36
"충청남도",서산,29,51,38,50,47,55,40,48,28,26,29,27,37,40,37,42,40,45,43,31,30,22,25,24,34*,37,37,42,51,80,44,63,33,23,24,19,29,41,39,42,40,42,42,32,21,24,18,26,30,40,33,50,50,65,74,40,25,24,23,23,27,29,38,35,33,48,48,26,26,18,24,19,26,29,25
"충청남도",아산,37,72,51,72,65,80,54,63,43,31,32,31,48,55,50,52,49,53,48,42,39,25,25,27,47,50,48,47,59,83,52,68,41,26,27,20,38,51,50,54,51,54,53,39,26,28,21,28,39,52,42,55,62,79,82,45,35,29,29,30,38,34,42,41,39,55,57,36,32,17,27,20,29,34,34
"충청남도",논산,33,55,45,65,64,70,39,50,35,26,29,26,34,46,42,44,47,54,48,38,45,24,23,22,37,39,44,43,46,71,41*,59*,33,20,19,16,34,44,42,46,44,45,42,31,20,22,17,22,35,47,41,50,53,72,70,36,25,21,22,20,33,30,42,38,36,43,47,29,29,16,21,17,25,26,31
"충청남도",태안,26,46,33,56,56,65,40,48,27,26,30,28,38,40,37,41,39,43,42,31,30,21,26,24,33,37,37,43,51,80,45,69,31,26,25,21,29,40,38,40,39,40,40,31,21,30,20,28,29,38,33,51,46,64,77,39,25,27,25,24,26,28,36,33,31,45,44,26,26,25,27,21,26,27,27
"충청남도",보령,30,59,42,55,51,57,35,48,29,20,25,23,36,43,39,43,44,46,40,31,32,20,24,24,40,42,42,45,55,89,48,68,32,22,22,18,32,38,40,42,40,43,42,33,20,24,19,27,35,47,37,51,48,62,67,36,24,20,21,21,26,26,34,33,32,41,41,26,24,16,21,17,25,29,27
"충청남도",홍성,31,60,43,56,53,62,37,47,29,26,27,26,38,43,38,42,38,43,41,34,33,21,23,23,40,44,40,44,54,82,43,59,29,22,20,15,28,41,42,42,39,44,41,31,21,22,16,24,31,45,37,48,52,64,68,36,26,23,23,23,29,31,40,38,35,48,50,29,28,18,25,19,29,34,29
"충청남도",공주,27,55,44,60,57,64,41,52,37,26,24,22,31,39,40,39,37,40,39,32,34,17,21,21,35,36,40,41,44,64,43,57,33,20,22*,17**,31,40,37,41,41,45,43,34,23,25,17,22,28*,43,37,45,51,68,71,36,28,23,24,23,36,29,38,35,34,43,49,30,29,18,22,19,29,25,29
"충청남도",부여,29,51,40,55,54,56,34,48,31,26,28,24,32,43,40,43,45,47,43,35,37,22,28,25,37,39,41,43,45,85,56,84,47,35,32,17,28,35,34,34,33,35,33,27,20,23,18,21,28,38,34,46,45,65,69,36,27,25,25,22,28,28,35,36,33,41,45,28,28,18,24,20,24,28,29
"충청남도",청양,27,53,42,58,54,61,39,46,31,23,24,18,31,38,36,39,41,46,42,34,34,21,22,19,33,37,38,42,47,71,40,56,29,19,18,15,28,39,39,42,40,44,40,30,20,22,17,20,28,40,37,50,56,64,68,34,25,22,23,20,28,30,39,35,33,44,41,26,26,17,21,17,23,28,30
"충청남도",금산,23,50,41,55,50,58,36,39,30,18,21,24,36,51,49,50,47,48,48,39,43,23,21,19,31,38,44,43,44,61,36*,52,31,16,17,15,26,40,44,46,40,45,35,32,19,19,15,16,23,41,34*,46,41,63,63,34,25,20,23,24,28,28,35,35,28,44,44,27,23,19,24,21,19,28,32
"충청남도",예산,31,62,47,64,59,69,43,53,35,26,25,25,37,45,41,46,43,43,42,35,34,22,24,23,37,42,42,44,54,81,42,55,33,22,22,17,35,44,43,46,42,46,43,32,21,24,17,25,37,48,39,50,50,66,69,41,28,22,23,25,36,32,40,39,36,51,52,33,30,16,25*,20*,31,33,30
"충청남도",계룡,25,47,41,57,51,60,36,46,29,22,24,21,27,41,38,42,41,44,41,30,33,18,22,21,29,31,33,34,43,62,,55,29,18,18,15,24,38,42,41,44,52,48,38,26,29,21,24,30,47,35,35,39,69,75,33,23,19,22,19,26,27,41,36,33,46,50,35,32,18,24,19,24,32,34
"충청남도",서천,31,50,38,49,55,62,38,48,28,25,30,26,35,40,35,41,45,48,46,33,32,19,25,24,38,40,40,43,45,81,41,60,29,21,18,17,30,40,37,37,36,40,39,30,19,21,17,23,29,41,38,49,50,65,69,35,20,20,23,20,26,26,35,31,29,41,42*,26*,24*,16*,21*,17*,26,28,27
"충청남도",도평균,31,60,45,62,58,67,43,52,34,26,29,27,38,46,42,45,44,48,45,35,35,22,24,24,39,42,42,45,52,79,46,63,34,23,23,18,32,43,42,45,43,46,44,34,22,25,19,25,33,46,38,51,54,70,74,40,28,24,25,24,32,31,39,37,35,48,50,31,29,18,25,19,27,31,31
"전북특별자치도",임실,30,57,41,56,60,63,41,44,37,23,24,18,23,36,33,34,32,36,41,35,37,17,22,20*,0,0,34**,36,37*,64,39,47,31,18,19,16,24,33,35,36,35,40,34,28,21,21,17,20,29,44,41,51,47,70,62,35,27,20,21,21,26,26,31,29,28,41,41,30,23,13,17,14,17,21,23
"전북특별자치도",전주,38,72,52,66,68,72,47,50,42,27,31,29,39,48,39,45*,39**,44*,42,36,40,18,21,20,33,36,38,42,47,80,47,57,38,18,19,17,32,43,41,43,43,47,44,36,22,23,18,23,28,45,39,49,53,72,69,39,30,23,27,27,34,32,37,36,33,45,47,35,33,18,24,22,28,31,30
"전북특별자치도",군산,38,58,45,60,61,72,45,61,37,28,30,28,40,49,41,41*,40,44,43,34*,34*,19,22,26,40,40,37,42,46,89,46,63,41,24,21,21,34,44,40,39,40,46,46,35,23,22,19,31,35,48,42,55,53,72,82,42,28,22,25,26,34,31,37,35,34,47,50,33,30,19,25,22,30,33,30
"전북특별자치도",익산,43,73,53,71,68,76,50,57,41,28,30,28,40,50,40*,46,42,46,44,36,36,18,20,23,43,42,42,42,43,75,44,59,37,20,21,19*,36,44,41,43,42,48,47,39,26,25,19,26,38,50*,41,49,53,74,75,44,34,25,27,26,38,33,41,36,35,46,51,38,39,21,26,23,34,37,35
"전북특별자치도",남원,31,57,49,62,67,67,46,50,37,21,25,21,23,33,29,30,28,31,32,31,30,17,22,20,27,28,30,35,36,56,36,43,28,17,19,16,25,32,32*,32,31,38,34,31,22,20,16*,22*,23,38,32,41,35,58,57,30,18,22,25,25,31,27,31,29,26,42,43,31,30,19,22,20,18,21,24
"전북특별자치도",정읍,33,61,47,56,59,65,41,46,41,31,33,29,35,39,32,37,30,36,34,32,38,21,27,26,37,36,32,37,41,70,38,52,36,22,22,18,29,35,33,37,38,40,39,32,23,26,20,27,31,42,37,49,48,64,65,36,26,24,28,25,29,28,36,33,32,42,42,31,29,19,27,23*,27,31,27
"전북특별자치도",고창,42,73,55*,60,63,69,44,50,35,28,29,27,32,36,32,35,32,33,33,28,27,18,24,19*,26**,28**,24,33,37,75,39,55,30,19,19,17,26,35,33,33,33,36,36,29,20,20,16,21,26,36,33,45,43,60,67,33,26,26,29,27,25,25,34,28,29,41,42,30,25,16,21,19,26,25,24
"전북특별자치도",부안,42,69,49,61,61,73,46,59,41,33,35,32,40,42,33,36,33,39,40,33,34,19,23,27,42,41,35,45*,44,85,42,59,31,22,22,21,38,45,41,42,42,43,43,35,21,21,20,32,37,45,40,51,54,70,77,40,25,20,25,26,33,30,36,34,32,45,44,31,31,17,24,23,32,34,30
"전북특별자치도",김제,29,63,49,61,62,70,46,54,42,29,30,27,39,46,39,44,38,42,40,33,41,22,26,28,41,41,38,45,46,88,47,64,40,21,22,19,37,45,41,42,42,45,46,36,24,22,20,32,38,48,40,47,49,68,74,39,30,21,24,25,34,28,35,32,31,43,45,32,33,16,24,23,32,35,27
"전북특별자치도",완주,27,59,41,60,60,65,43,48,37,25,24,21,28,39,35,40,39,46,45,39,43,19,22,23,35,35,38,40,43,71,43,55,36,17,17,17,28,37,38,39,38,43,39,31,20,24,18,20,23,36,33,43,46,66,61,33,27,21,23,21,27,25,32,30,28,42,43,28,27,16,21,17,20,23,26
"전북특별자치도",진안,24,52,38,55,55,62,39,41,37,24,24,19,24,38,33,34,34,39,42,38,43,19,22,21,28,30,31,34,36,58,37,46,32,23,25,21,27,34,31,34,34,43,39,34,22,19,19,18,21,32,30,39,38,64,59,33,24,20,20,18,24,25,29,27,26,39,39,26,26,17,20,16,16,18,24
"전북특별자치도",무주,21,44,35,49,49,51,31,35,26,18,18,17,19,27,27,27,26,33,35,30,33,16,18,15,22,25,31,35,34,57,37,46,30,21,21,17,21,29,33,39,28,32,29,27*,21,22,17,16,18,30,32,40,38,58,59,34,25,24,22,18,18,18,25,23,24,39,39,26,23,16,20,16,19,24,29
"전북특별자치도",순창,,49,39,49,55,57,36,41,30,21,28,26,29,35,33,36,34,37,40,34,33,14,17,20,31,35,37,41,44,73,46,53,34,19,18,18,26,36,36,36,31,35,33,31,23,21,16,19,27,37,35,42,39,60,55,33,28,19,25,24,27,23,21,25,28,34,42,31,28,21,26,24,27,25,23
"전북특별자치도",장수,,,36,52,55,59,39,40,28,14*,26,30,,51,46,53**,,39**,39,31,34,14,19,19,24,30,29,34,33,47,35,43,29,16,18,16,23,31,31,35,31,36,29,27,19,15,13,14,22,34,33,40,37,59,57,34,23,17,21,20,29,28*,32,29,23*,41,40,28,25,16,22,18,19,23,26
"전북특별자치도",도평균,35,63,47,61,62,68,44,50,38,26,29,26,34,43,36,40,36,41,41,34,36,18,22,23,35,36,36,40,42,75,43,56,36,20,20,18,31,40,38,39,39,43,41,34,23,23,18,25,31,43,38,48,49,68,69,38,28,22,25,25,32,29,35,33,31,44,46,32,31,18,24,21,27,30,29
"전라남도",화순,,,,,,50,36,42,33,22,24,20,27,33,26,34,37,35,38,27,25,15,22,20,26,26,26,30,31,58,34,43,25,17,18,16,23,30,29,36,35,34,29,29,21,20,18,20,20,28,30,41,31,53,57,29,21,18,19,18,20,20,27,21,21,35,36,23,21,14,21,16,18,19,20
"전라남도",여수,27,41,35,40,45,42,31,39,30,23,27,23,24,34,26,27,28,28,32,27,24,16,30,22,25,26,24,31,30,54,30,42,23,18,18,16,23,30,27,29,29,34,28,28,18,19,17,20,20,30,30,41,31,49,60,34,20,20,18,18,23,22,30,25,22,38,42,26,22,17,23,18,18,19,21
"전라남도",광양,32*,38*,32*,38*,45,44,33,40,33,23,24,21,21,31,26,25,29,29,32,29,26,17,29,20*,25,29,30,36,36,59,36,49,29,20*,20*,17*,22*,32*,30*,30,28,36,32,31,22,22,18,17,18,28,27,37,30,52,57,35,23,24,20,17,21,21,27,25,20,35,39,26,25,19,24,18,15,16,20
"전라남도",순천,28,44,37,40,45,43,31,38,29,21,29,21,22,34,27,27,28,28,31,28,25,17,26,22,24*,26*,25,33,32,58,33,36,26,18,18,16,22,30,25,25,26,32,27,27,18,18,16,18,18,28,24,35,28,49,57,34,19,18,17,17,21,20,25,22,21,37,40,26,21,14,20,17,18,21,20
"전라남도",목포,32,51,46,50,55,63,38,50,32,28*,33,28,34,39,32,38,36,36,37,28,26,18,32,27,32,32,31,38,43,88,39,52,29,22,21,18,26,38,34,32,35,35,35,29,21,22,20,26,24,32,31,49,37,54,66,33,20,23,23,20,23,21,28,22,25,34*,39**,27*,21,17,21,18*,19**,23,21
"전라남도",영암,32,51,42,47,49,59,37,46,31,33,36,28,35,42,41,42,39,39,40,33,33,21,35,27,31,31,32,36,37,68**,33**,54,28,17*,17**,18**,29**,39,41,38,41,42,40,35,24,22,21,26,28,37,34,48,42,55,59,29,22,20,27,32,40,38,48,46,43,53,53,43,35,27,34,31,37,28,26
"전라남도",나주,34,52,33,39,44,56,41,45,40,23,25,18,25,34,27,30,25,28,30,25,24,13,19,20,32,30,28,28,31,58,31,44,24,15,14,12,19,30,32,29,30,32,32,25,18,17,15,21,23,31,29,43,39,58,60,34,27,26,28,27,34,31,39,34,34,45,50,38,,,25**,19,25,25,27
"전라남도",담양,30,53,44,55,58,63,37,42,42,31,26,21,27,39,27,29*,36,42,46,43,42,26,32,26,39,39,36,38,43,73,45,37,37,24,23,22,33,41,36,33,34,40,37,34,21,18,15,19,23,36,32,46,44,74,75,46,32,23,29,29,35,29,32,26,28,39,41,31,29,16,21,19,26,26,25
"전라남도",장성,31,51,34,50,52,58,41,45,33,20,20,21,31,39,34,37,31,35,36,32,32,18,23,23,34,33,32,34,39,69,43,53,33,23,22,20,27,34,35,33,35,40,36,28,21,21,17,18,23,33,31,42,39,58,58,28,19,16,22,27,35,30,32,29,30,40,43,31,28,20,24,22,26,25,23
"전라남도",해남,32,45,32,40,43,52,34,45,35,23,27,23,32,35,28,33,33,33,36,32,27,15,26,19*,34,28,28,32,36,70,36,50,27,20,22,19,27,38,37,32,37,38,37,32,20,19,17,19,18,24,22,36,30,49,53,21,22,22,26,22,30**,25,36,31,30,42,41,29,23,22,26,23,23,24,28
"전라남도",영광,,58,42,50,52,64,42,47,34,23,27,24,36,41,34,43,34,38,38,32,32,18,23,23,36,35,31,38,41,81,41,59,31,21,21,19,29,39,37,38,38,38,37,30,21,20,17,26,27,41,37,49,47,57,67,34,24,23,24,26,26,24,31,26,27,37,40,30,26,16,21,19,27,27,23
"전라남도",장흥,,,,39,43,45,26,34,31,20,31,21,28,34,28,30,29,30,35,30,28,17,25,24,28,26,29,31,34,67,35,50,32,29,30,29,28,31,29,27,29,35,30,30,23,20,15,21,22,30,28,47,39,60,61,33,24,21,23,21,21,21,30,24,25,37,37,25,22,15,22,21,22*,23*,24
"전라남도",진도,,,,,43,46,30,40,26,20,24,21,29,33,26,37,35,34,34,24,21,15,26,23,27,26,25,34,37,80,33,50,25,25,27*,17,23,30,29,29,30,32,33,26,19,20,17,22,20,26,25,44,30,48,61,27,16,18,17,18,20,19,29,24,24,34,35,26,18,15,19,17,20,21,19
"전라남도",완도,,,,,46,48,31,41,26,20,24,20,25,34,23,27,28,28,32,24,19,13,26,20,25,24,21,30,28,63,29,46,19,15,15,14,21,30,28,28,28,30,28,25,19,20,19,22,20,28,29,46,30,51,68,35,19,20,19,18,22,21,27,22,23,35,40,27,20,17,21**,19**,19,20,18
"전라남도",함평,,,,,48,54,33,42,31,22,25,21,32,39,36,43,39,38,38,27,24,13,22,22,33,33,35,40,45,83,39,54,26,18,17,16,27,38,38,39,38,35,30,26,19,18,16,21,24,29,30,45,31,49,60,30,19,18,19,19,25,22,27,23,24,34,37,27,23,16,20,18,22,25,24
"전라남도",고흥,,,,,,33,30,38,27,19,23,20,25,33,26,29,33,28,31,25,20,13,25,20,24,25,26,31,31,60,31,43,23,19,20,19,24,31,32,34,35,35,28,30,21,17,17,18,18,26,26,38,27,45,57,31,19,18,19,18,23,21,25,22,21,34,34,23,20,14,19,17,19,18,18
"전라남도",신안,,,,,,41,32,42,23,13,37,17,26,30,23,30,25,27,30,23,20,12,21,18,24,23,24,28,35,77,35,51,24,18,18,15,21,33,27,27,27,31,32,24,18,18,16,23,23,29,24,43,34,49,63,30,19,17,17,18,23,21,29,24,28,37,39,29,24,19,22,20,23,22,19
"전라남도",무안,,,,,,43,37,48,39,31,34,33,43,44,35,43,39,42,43,38,36,21,30,29,41,38,33,38,43,80,44,59,37,27,26,25,34,41,37,36,37,39,40,32,23,21,19,26,28,33,30,44,38,55,62,33,24,23,24,26,33,31,39,33,33,43,45,32,28,19,24,22*,30,34,30
"전라남도",강진,,,,,,,,,28,23,28,22,25,28,26,31,29,27,29,24,24,15*,32,22,25,24*,28,29,33,53,30,44,24,21,21,18,22,27,26,25,26,27,24,23,21,24,24,15**,,26*,26,41,32,49,49,30,21,24,24,22,22,21,27,23,24,32,35,20**,23,20,25,21,21,21,21
"전라남도",곡성,,,,,,,,,,,,20,26,41,34,39,34,33,38,30,29,15,23,20,30,33,35,38,38,60,35,48,27,16,18,16,25,32,37,43,42,36,32,29,20,20,17,19,23,35,37,46,38,55,55,30,20,18,18,17,23,23,29,26,24,35,36,25,20,14,19,16,18,20,22
"전라남도",구례,,,,,,,,,,22,29,24,27,36,33,34,31,33,36,34,31,20,27,24,28,33,31,34,36,59,37,47,32,22,19,19,25,31,35,40,40,42,36,38,26,26,20,21,25,35,32,43,38,61,61,36,24,17,17,20,26,24,29,28,24,40,37,23,20,11,17,14,16,18*,21
"전라남도",보성,,,,,,,,,,,,23,26,38,33,37,38,35,36,28,26,16,26,21,29,29,34,40,40,66,34,45,25,20,20,17,24,33,34,35,36,38,32,29,21,22,19,20,21,30,27,39,29,52,58,31,19,19,22,21,24,23,30,26,24,38,38,25,21,18,23,19,20,21,21
"전라남도",도평균,29,45,37,42,47,48,33,41,31,23,28,22,27,35,28,31,31,31,34,29,26,17,28,22,28,29,28,34,35,64,34,46,27,19,20,17,24,33,31,31,32,35,31,29,20,20,17,21,21,30,29,41,33,52,60,33,21,20,21,20,25,23,30,26,25,38,41,28,23,17,22,19,21,22,22
"경상북도",영덕,,,,,,,,,,,,,,,28**,28,30,28,29,24,25,13,23,16,21,24,26*,30,33,47,34,38,21,16,20,13,16,27,25,26,27,34,30,25,18,18,18,15,13,26,24,33,28,51,61,30,21,23,19,14,18,20,24,22,21,40,56,25,27,19,21,17,16,19,22
"경상북도",영천,,,,58,52,52,40,47,31,23,25,23,30,45,44,39,38,38,40,38,34,20,25,23,32,40,36,35,37,55,39,39,32,20,21,15,24,34,33,35,34,41,33,31,22,21,18,17,21,35,32,41,41,65,70,35,28,29,23,23,30,30,33,30,22,40,55,25,25,19,19,16,20,28,28
"경상북도",의성,,,,,,,,,,,,,,,,11**,30,31,32,28,27,11,18,15,24,32,35,32,32,44,32,37,25,16,18,14,17,31,30,32,30,36,30,29,19,18,15,13,18,34,28,36,35,55,65,32,23,22,20,19,24,28,33,30,23,42,46,28,27,18,20,18,18,22,26
"경상북도",울릉도,,,,,,,,,,30**,24,20,26,26,23,21,24,31,34,30,24,18,25,23,26,26,23,27,36,51,39,37,23,18,23,19,19,25,24,25,31,44,41,40,26,18,21,28,27,28,25,26,27,56,57,30,15,15,16,17,23,22,24,22,24,39,61,26,24,18,19,16,20,21,21
"경상북도",포항,31,48,38,47,45,52,42,49,36,29,29,27,33,42,39,37,38,41,42,38,35,23,28,31,36,38,39,41,44,63,49,46,35,23,26,22,28,42,36,35,36,47,41,38,25,22,21,30,30,45,37,43,40,64,70,40,29,30,30,27,36,34,38,35,33,50,71,39,38,26,29,27,30,35,34
"경상북도",구미,42,74,59,76,71,72,50,53,37,34,33,29,32,45,48,44,43,41,43,37,33,18,23,25,34,44*,45*,49**,45*,62,45,46,33,23,26,23,31,44,40,38,36,46,36,33,23,19,17,20,28,45,39,46,45,64,71,40,30,28,25,26,33,36,42,41,34,50,53,30,27,18,21,21,25,31,34
"경상북도",김천,47,77,59,74,74*,71,43,41,31,28,25,24,31,41,43,37,37,39,41,36,34,19,23,22,32,40,38,42,42,61,41,41,28,18,19,17,28,39,38,38,38,46,36,31,21,15,13,20,31,47,40,46,42,64,73,36,28,27,24,27,35,38,45,44,36,53,55,38,36,25,26,24,26,32,35
"경상북도",경주,30,51,39,50,47,47,39,47,32**,24,26,22,27,39,37**,30,31,32,33,32,29,16,23,20,30,33,32,34,36,55,40,37,29,18,19,14,20,33,29,30,30,40,33,33,19,19,17,19,21,33,28,35,33,57,64,32,24,21,16,15,24,24,29,24,22,38,55,27,28,16,17,16,18,22,24
"경상북도",안동,32,44**,,,46*,48,37,44,29,26,25,19,26,36,39,36,35,35,38,33,34,15,22,18,28,37,38,36,39,53,37,50,30,19,23,24,41,37,34,36,34,41,35,32,22,18,15,17,19,39,34,43,40,62,73,30,22,26,23,20,26,31,35,35,26,49,57,31,30,24,25,22,25,30,37
"경상북도",영주,43,79,71,98,84,82,56,62,38,33,34,31,47,64,66*,,,37**,46,35,36,16,21,23,36,46,50,47,50,60,45,51,32,23,22,15,20,46,41,47,43,47,41,36,25,22,22,24,30,52,48,53,48,64,78,40,26,28,34,34,39,41,46,47,41,62,68,37,34,25,25,23,26,34,42
"경상북도",경산,35,61,50,64,60,59,44,48,37,31,33,23,27,41,45,37,39,37,41,39,35,21,27,24,35,43,43,45,44,57,43,41,35,19,20,18,24,39,37,37,36,44,36,35*,24,22,21,21,23,42,34,42,42,63,68,35,28,29,23,22,28,31,36,34,26,41,56,28,31,23,25,22,24,27,28
"경상북도",상주,28,49,40,55,54,62,44,48,30,25,25,22,30,45,40,37,37,41,42,34,35,17,22,21,33,42,43,42,41,60,43,53,32,21,20,15,25,41,36,37,34,41,34,30,22,20,16,17,22,38,31,40,41,61,71,39,31,26,23,16,25,29,33,29,24,44,46,31,28,15,16,13,19,24,25
"경상북도",칠곡,28,50,43,56,51,51,37,40,29,24,26,24,27,39,38,36,36,37,39,37,34,21,26,23,32,41,40,42,41,63,47,48,43,36,40,24,25,37,35,35,35,43,37,34,23,20,17,19,25,40,35,39,40,60,69,37,29,28,21,20,30,32,37,36,29,45,53,30,28,21,20,18,23,27,29
"경상북도",울진,,,,,34*,43,32,37,22,24,24,18,24,27,26,23,29,32,32,28,27,14,22,18,22,26,26,30,35,49,39,44,28,19,24,18,20,28,24,25,27,61,36,31,23,19,18,18,15,24,22,30,29,53,76,34,23,23,20,19,22,24,27,23,19,38,57,23,22,16,17,15,14,16,18
"경상북도",봉화,,,,,,,,29,18,18,20,13,17,21,22,19,25,25,27,20,25,11,18,13,21,25,28,31,36,46,35,43,24,17,20,13,19,31,26,29,30,39,32**,28**,18**,15**,16**,12**,14,25*,25,31,27,45,58,29,19,18,16,13,19,22,24,21,17,34,44,21,21,14,14,12,13,17,20
"경상북도",고령,,,,,,,,,,,,,24**,31,31,29,30,30,33,32,31,18,26,26,31,35,35,39,39,54,41,38,33,22,24,20,26,36,33,36,34,42,36,32,24,20,13,18,23,36,34,39,34,52,58,31,23,25,23,23,27,27,35,31,27,40,47,30,28,21,22,20,23,24**,
"경상북도",군위,,,,,,,,,,,,,,,,22**,32,34,35,30,28,13,18,15,24,30,31,33,34,50,37,42,30,20,19,16,19,30,29,32,32,40,32,31,19,16,14,12,21,36,29,35,36,53,62,28,17,,,,,,,,,,,,,,,,,,
"경상북도",성주,,,,,,,,,,,,,,,,,,32,33,31,29,18,21,21,28,33,33,35,36,48,38,34,29,22,20,21,33,38,36,36,34,42,34,33,25,23,16,29,32,44,40,45,38,57,62,32,23,24,22,24,28,30,34,33,30,44,48,31,29,21,21,21,23,27,31
"경상북도",예천,,,,,,,,,,,,,,,,,,35,39,32,32,15,21,19,30,35,34,34,38,54,40,50,32,21,21,17,27,36,34,35,35,42,36,35,28,26,23,17,22,35,29,39,37,59,73,37,29,28,25,25,26,28,29,28,21,42,50,26,23,18,20,18,18,20,24
"경상북도",청도,,,,,,,,,,,,,,,,,33,33,34,33,28,14,20,17,31,35,36,37,37,53,39,37,33,20,21,16,21,35,30,31,31,37,32,34,22,20,16,15,18,31,26,31,30,49,58,29,24,23,18,17,21,24,27,25,20,34,45,24,26,16,15,14,14,21,23
"경상북도",청송,,,,,,,,,,,,,,,,,,32**,32,27,30,15,20,16,23,29,33,32,34,46,34,40,26,18,20,12,16,29,27,30,34,39,33,29,21,20,22,16,19,29,28,36,31,52,66,30,23,23,19,18,20,25,28,26,18,39,47,20,21,16,16,14,15,18,22
"경상북도",영양,,,,,,,,,,,,,,,,,,29,30,22,24,10,16,13,23,30,34,32,35,47,35,40,26,17,19,15,19,34,29,31,30,38,32,26,18,17,17,14,20,32,29,39,34,53,64,30,22,19,15,16,24,26,28,27,21,41,49,20,20,14,13,13,17,22,25
"경상북도",문경,,,,,,,,,,,,,,,,,34*,36,37,28,30,13,18,17,28,38,36,35,39,54,38,45,27,17,19,15,24,38,33,35,35,42,35,31,23,17,14,17,21,40,30,38,41,60,72,35,24,20,17,19,24,28,32,30,25,43,49,26,24,15,18,15,20,26,28
"경상북도",도평균,35,60,49,62,57,60,43,47,33,28,28,25,31,40,39,34,35,36,38,33,32,18,23,22,31,36,36,38,40,56,42,43,31,21,23,18,25,37,34,34,34,43,36,33,23,20,18,21,24,39,33,40,38,59,68,35,26,26,23,22,29,30,35,33,28,45,57,31,30,21,22,20,23,28,30
"경상남도",창원,40,57,48,53,53,51,42,49,37,30,34,29,32,38,34,29,31,30,33,31,27,21,30,24,29,30,28,32,31,54,33,32,26,18*,18*,16,22,29,25,27,26,32,27,28,18,20,19,20,20,30,27,33,31,51,58,32,22,22,20,18,21,22,28,25,21,34,48,26,25,17,21,17,18,20,21
"경상남도",진주,30,45,38,46,48,50,41,48,40,30,33,28,29,38,33,28,32,31,33,34,32,21,32,30*,31*,33*,30,33,34,49,32*,35*,26*,17**,17*,16*,22*,31,28,31,28,33,32,35,23,24,22*,22*,25,37,33,39,34,50,56,35,22,22,19,19,24,25,32,28,24,38,46,26,24,16,20,17,18,21,24
"경상남도",하동,27,34,25,38,52,47,36,42,42,,,,19,27,27,26,31,30*,32,31,30,20,33,19,26,28,29,33,35,54,35,43,30,22,23,17,21,29,25,29,28,32,28,29,22,25,21,19,19,24,23,31,25,42,47,30,21,26,22,17,18,17,21,20,17,32,39,25,22,15,20,16,14,14,15
"경상남도",김해,34,57,48,53,52,51,41,47,33,29,33,26,30,38,37,33,36,33,33,30,28,21,29,23,29*,31,35,39,38,58,37,37,30,22,23,20,28,37,33,34,32,38,31,31,17,22,20,19,21,36,32,40,34,53,58,33,24,22,21,19,25,27*,33*,30,23,36,51,27,26,15,19,17,18,22,23
"경상남도",양산,34,52,42,50,52,53,45,52,39,32,34,28,32,38,35,29,39,38,36,38,33,24,34,26,35,36,34,33,35,57,37,36,31,24*,25*,18,23,32,29,29,27,34,29,29,20,22,22,20,20,32,30,38,35,54,54,30,22,22,19,17,23,24,31,24,22,36,53,26,26,16,20,17,17,20,23
"경상남도",거제,29,41,33,39,43,43,36,45,31,26,31,30,32,36,29,28,33,33,37,34,31,22,29,27,33,33,27**,32*,27,54,31,35,24,19,19,16,19,28,23,26,26,33,25,25,13,16,15**,17**,17*,26,23,31,26,46,54,27,17,17,16,16,19,20,27,24,22,34,47,22,18,11,16,14,15,15,18
"경상남도",사천,28,43,36,43,44,42,32,37,30,22,26,22,25,35,34,32,36,31,31,28,28,16,28,22,27,30,30*,33,33,52,32,37,24,18,16,16,23,33,29,33,29,33,28,29,17,19,17,19,21,32,31,40,32,48,59,34,21,19,17**,16**,22**,22**,29**,26*,20,32,40,22,20,12,15,14,16,19,21
"경상남도",밀양,32,50,42,49,50,50,40,46,37,30,30,23,26,37,33,28,37,39,39,42,37,24,30,24,33,36,33,35,37,56,41,38,35,21,22,18,22,34,31,31,30,39,32,30,19,18,21,22,23,32,30,32,29,46,55,29,22,20,17,18,21,23,28,25,20,31,45,27,29,19,19,16,17,21,23
"경상남도",통영,35,49,41,48,53,53,42,50,39,30,36,29,32,37,31,28,31,28,34,31,26,18,28,22,28,28,27,33,32,61,33,39,24,17,17,17,21,32,28,30,28,37,29,28,14,20,23,26,23,28,26,36,30,49,61,33,20,18,18,17,20,21,26,25,21,36,47,28,28,19,23,20,21,22,24
